name	lat	lng	category	subcategory	description	phone	website	address	hours_mon	hours_tue	hours_wed	hours_thu	hours_fri	hours_sat	hours_sun	image_file
St. Joseph's Roman Catholic Church	45.08094	-64.4929203	Landmark	Religious	"<b>St. Joseph's Roman Catholic Church</b><br><i>43 Belcher St, Kentville, NS B4N 3X3, Canada</i><br>Tel: (902) 678-3303<br><a href=""http://www.corpuschristins.ca/"">http://www.corpuschristins.ca/</a>"	(902) 678-3303	http://www.corpuschristins.ca/	43 Belcher St, Kentville, NS B4N 3X3, Canada								st-joseph-s-roman-catholic-church.jpg
Port Williams United Baptist Church	45.0982145	-64.4106829	Landmark	Religious	"<b>Port Williams United Baptist Church</b><br><i>1031 NS-358, Port Williams, NS B0P 1T0, Canada</i><br>Tel: (902) 542-3495<br><a href=""http://www.pwubc.org/"">http://www.pwubc.org/</a>"	(902) 542-3495	http://www.pwubc.org/	1031 NS-358, Port Williams, NS B0P 1T0, Canada	closed	F: 09:00 T: 12:00	closed	F: 09:00 T: 12:00	closed	closed	F: 10:00 T: 11:30	port-williams-united-baptist-church.jpg
The Salvation Army Church	45.08787880000001	-64.4946671	Landmark	Religious	"<b>The Salvation Army Church</b><br><i>15 Nichols Ave, Kentville, NS B4N 2G9, Canada</i><br>Tel: (902) 678-2039<br><a href=""https://m.facebook.com/thesalvationarmykentville/"">https://m.facebook.com/thesalvationarmykentville/</a>"	(902) 678-2039	https://m.facebook.com/thesalvationarmykentville/	15 Nichols Ave, Kentville, NS B4N 2G9, Canada	closed	F: 13:00 T: 16:00	F: 09:30 T: 12:30	F: 13:00 T: 16:00	F: 09:30 T: 12:30	closed	closed	the-salvation-army-church.jpg
New Minas Baptist Church	45.07412799999999	-64.43393999999999	Landmark	Religious	"<b>New Minas Baptist Church</b><br><i>9453 Commercial St, New Minas, NS B4N 3G3, Canada</i><br>Tel: (902) 681-7683<br><a href=""http://www.nmbc.ca/"">http://www.nmbc.ca/</a>"	(902) 681-7683	http://www.nmbc.ca/	9453 Commercial St, New Minas, NS B4N 3G3, Canada	F: 09:00 T: 12:00	F: 09:00 T: 12:00	F: 09:00 T: 12:00	F: 09:00 T: 12:00	F: 09:00 T: 12:00	closed	F: 09:00 T: 13:00	new-minas-baptist-church.jpg
Blessed buds church	45.0696854	-64.44392189999999	Landmark	Religious	"<b>Blessed buds church</b><br><i>34 Cornwallis Ave, New Minas, NS B4N 3M7, Canada</i><br><a href=""https://blessedbudschurch.com/"">https://blessedbudschurch.com/</a>"		https://blessedbudschurch.com/	34 Cornwallis Ave, New Minas, NS B4N 3M7, Canada								blessed-buds-church.jpg
First Kings Cong Christian Church	45.097465	-64.413946	Landmark	Religious	<b>First Kings Cong Christian Church</b><br><i>1011 High St, Port Williams, NS B0P 1T0, Canada</i><br>Tel: (902) 542-0439	(902) 542-0439		1011 High St, Port Williams, NS B0P 1T0, Canada								
Anglican Rectory	45.0755998	-64.49315829999999	Landmark	Religious	<b>Anglican Rectory</b><br><i>14 Highland Ave, Kentville, NS B4N 2K8, Canada</i><br>Tel: (902) 678-2760	(902) 678-2760		14 Highland Ave, Kentville, NS B4N 2K8, Canada								
Saint James' Anglican Church Hall	45.0760928	-64.4933724	Landmark	Religious	"<b>Saint James' Anglican Church Hall</b><br><i>18 Prospect Ave, Kentville, NS B4N 2K7, Canada</i><br>Tel: (902) 678-3123<br><a href=""http://www.stjameskentville.ca/"">http://www.stjameskentville.ca/</a>"	(902) 678-3123	http://www.stjameskentville.ca/	18 Prospect Ave, Kentville, NS B4N 2K7, Canada								saint-james-anglican-church-hall.jpg
Reach	45.07830999999999	-64.49513	Landmark	Religious	"<b>Reach</b><br><i>35 Webster St #202, Kentville, NS B4N 1H4, Canada</i><br>Tel: (902) 670-7590<br><a href=""http://reachgoodnews.com/"">http://reachgoodnews.com/</a>"	(902) 670-7590	http://reachgoodnews.com/	35 Webster St #202, Kentville, NS B4N 1H4, Canada								
St John's Anglican Church	45.1100035	-64.43336479999999	Landmark	Religious	<b>St John's Anglican Church</b><br><i>NS-358 & Church St, Port Willams, NS B0P 1T0, Canada</i><br>Tel: (902) 542-9845	(902) 542-9845		NS-358 & Church St, Port Willams, NS B0P 1T0, Canada								st-john-s-anglican-church.jpg
Kentville United Baptist Church	45.0778776	-64.5010018	Landmark	Religious	"<b>Kentville United Baptist Church</b><br><i>503 Main St, Kentville, NS B4N 1L4, Canada</i><br>Tel: (902) 678-3162<br><a href=""http://kentvillebaptist.org/"">http://kentvillebaptist.org/</a>"	(902) 678-3162	http://kentvillebaptist.org/	503 Main St, Kentville, NS B4N 1L4, Canada	closed	closed	F: 18:15 T: 19:30	closed	closed	closed	closed	
Kentville Town Hall	45.0768287	-64.4948469	Landmark	Civic	"<b>Kentville Town Hall</b><br><i>354 Main St, Kentville, NS B4N 2M6, Canada</i><br>Tel: (902) 679-2500<br><a href=""http://kentville.ca/"">http://kentville.ca/</a>"	(902) 679-2500	http://kentville.ca/	354 Main St, Kentville, NS B4N 2M6, Canada	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	F: 08:30 T: 16:30	closed	closed	kentville-town-hall.jpg
Miner's Marsh	45.0798652	-64.4887928	Landmark	Historic	"<b>Miner's Marsh</b><br><i>Barclay St, Kentville, NS B4N 1H1, Canada</i><br>Tel: (902) 679-2500<br><a href=""https://kentville.ca/parks-and-recreation/parks/miners-marsh"">https://kentville.ca/parks-and-recreation/parks/miners-marsh</a>"	(902) 679-2500	https://kentville.ca/parks-and-recreation/parks/miners-marsh	Barclay St, Kentville, NS B4N 1H1, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 24:00	miner-s-marsh.jpg
Lockhart Ryan Disc Golf Course	45.07478529999999	-64.4359849	Landmark	Historic	"<b>Lockhart Ryan Disc Golf Course</b><br><i>9443 Commercial St, New Minas, NS B4N 3G3, Canada</i><br><a href=""https://newminas.com/disc-golf-course"">https://newminas.com/disc-golf-course</a>"		https://newminas.com/disc-golf-course	9443 Commercial St, New Minas, NS B4N 3G3, Canada								lockhart-ryan-disc-golf-course.jpg
The Kentville Ravine	45.0672247	-64.4756799	Landmark	Historic	<b>The Kentville Ravine</b><br><i>Main St, Kentville, NS B4N 1J5, Canada</i>			Main St, Kentville, NS B4N 1J5, Canada	F: 05:00 T: 23:00	F: 05:00 T: 23:00	F: 05:00 T: 23:00	F: 05:00 T: 23:00	F: 05:00 T: 23:00	F: 05:00 T: 23:00	F: 05:00 T: 23:00	the-kentville-ravine.jpg
Kentville Research & Development Centre	45.0691686	-64.477194	Landmark	Historic	"<b>Kentville Research & Development Centre</b><br><i>32 Main St, Kentville, NS B4N 1J5, Canada</i><br><a href=""https://profils-profiles.science.gc.ca/en/research-centre/kentville-research-and-development-centre"">https://profils-profiles.science.gc.ca/en/research-centre/kentville-research-and-development-centre</a>"		https://profils-profiles.science.gc.ca/en/research-centre/kentville-research-and-development-centre	32 Main St, Kentville, NS B4N 1J5, Canada								kentville-research-development-centre.jpg
Eaves Hollow	45.07186710000001	-64.4779472	Landmark	Historic	"<b>Eaves Hollow</b><br><i>19 Main St, Kentville, NS B4N 3C5, Canada</i><br><a href=""https://kentville.ca/parks-and-recreation/biking-and-cycling"">https://kentville.ca/parks-and-recreation/biking-and-cycling</a>"		https://kentville.ca/parks-and-recreation/biking-and-cycling	19 Main St, Kentville, NS B4N 3C5, Canada								eaves-hollow.jpg
Miner's Marsh Hiking Trail	45.079692	-64.48576539999999	Landmark	Historic	<b>Miner's Marsh Hiking Trail</b><br><i>11 Fox Hollow Dr #5, Kentville, NS B4N 5R2, Canada</i>			11 Fox Hollow Dr #5, Kentville, NS B4N 5R2, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 24:00	miner-s-marsh-hiking-trail.jpg
Oakdene Park	45.0842697	-64.4920199	Landmark	Historic	"<b>Oakdene Park</b><br><i>46 Campbell Rd, Kentville, NS B4N 1Y1, Canada</i><br>Tel: (902) 679-2539<br><a href=""https://www.kentville.ca/parks-and-recreation/parks/oakdene-park"">https://www.kentville.ca/parks-and-recreation/parks/oakdene-park</a>"	(902) 679-2539	https://www.kentville.ca/parks-and-recreation/parks/oakdene-park	46 Campbell Rd, Kentville, NS B4N 1Y1, Canada	F: 11:00 T: 19:00	F: 11:00 T: 19:00	F: 11:00 T: 19:00	F: 11:00 T: 19:00	F: 11:00 T: 19:00	F: 11:00 T: 19:00	F: 11:00 T: 19:00	oakdene-park.jpg
Hennigar's Farm Market	45.085269	-64.3864012	Landmark	Historic	"<b>Hennigar's Farm Market</b><br><i>10272, Nova Scotia Trunk 1, Wolfville, NS B4P 2R2, Canada</i><br>Tel: (902) 542-3503<br><a href=""https://hennigars.com/"">https://hennigars.com/</a>"	(902) 542-3503	https://hennigars.com/	10272, Nova Scotia Trunk 1, Wolfville, NS B4P 2R2, Canada	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	F: 08:00 T: 21:00	hennigar-s-farm-market.jpg
Gourmet by Nature Wild Food and Tours	45.112506	-64.41804499999999	Landmark	Historic	<b>Gourmet by Nature Wild Food and Tours</b><br><i>1365 Church St, Port Williams, NS B0P 1T0, Canada</i>			1365 Church St, Port Williams, NS B0P 1T0, Canada								
NSCC - Kingstec Campus	45.0856569	-64.4814863	Landmark	Education	"<b>NSCC - Kingstec Campus</b><br><i>236 Belcher St, Kentville, NS B4N 0A6, Canada</i><br>Tel: (902) 678-7341<br><a href=""https://www.nscc.ca/"">https://www.nscc.ca/</a>"	(902) 678-7341	https://www.nscc.ca/	236 Belcher St, Kentville, NS B4N 0A6, Canada	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 20:00	F: 09:00 T: 17:00	closed	nscc-kingstec-campus.jpg
Cineplex Cinemas New Minas	45.06767809999999	-64.46304649999999	Landmark	Cultural	"<b>Cineplex Cinemas New Minas</b> — Modern multiplex cinema chain screening the latest Hollywood films, plus new independent releases.<br><i>8944 Commercial St, New Minas, NS B4N 3C9, Canada</i><br>Tel: (902) 681-8080<br><a href=""http://www.cineplex.com/Theatre/cineplex-cinemas-new-minas?utm_source=google&utm_medium=organic&utm_campaign=local&utm_content=CPXNewMinas"">http://www.cineplex.com/Theatre/cineplex-cinemas-new-minas?utm_source=google&utm_medium=organic&utm_campaign=local&utm_content=CPXNewMinas</a>"	(902) 681-8080	http://www.cineplex.com/Theatre/cineplex-cinemas-new-minas?utm_source=google&utm_medium=organic&utm_campaign=local&utm_content=CPXNewMinas	8944 Commercial St, New Minas, NS B4N 3C9, Canada	F: 14:30 T: 19:15	F: 14:30 T: 19:15	F: 14:30 T: 19:15	F: 14:30 T: 19:15	F: 14:30 T: 22:05	F: 11:30 T: 22:05	F: 11:30 T: 19:15	cineplex-cinemas-new-minas.jpg
Kentville	45.0771182	-64.49428259999999	Landmark	Landmark	"<b>Kentville</b><br><i>Kentville, NS, Canada</i><br><a href=""http://www.kentville.ca/"">http://www.kentville.ca/</a>"		http://www.kentville.ca/	Kentville, NS, Canada								kentville.jpg
Old Orchard Inn	45.07388599999999	-64.401663	Landmark	Landmark	"<b>Old Orchard Inn</b> — Relaxed hotel offering traditional rooms & cabins, plus casual dining, an indoor pool & a spa.<br><i>153 Greenwich Rd S, Greenwich, NS B4P 0J6, Canada</i><br>Tel: (902) 542-5751<br><a href=""https://oldorchardinn.com/"">https://oldorchardinn.com/</a>"	(902) 542-5751	https://oldorchardinn.com/	153 Greenwich Rd S, Greenwich, NS B4P 0J6, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 24:00	old-orchard-inn.jpg
Slumber Inn	45.0567735	-64.4668523	Landmark	Landmark	"<b>Slumber Inn</b> — Low-key rooms in a relaxed hotel offering complimentary breakfast, hot drinks & WiFi.<br><i>5534 Prospect Rd, New Minas, NS B4N 3K8, Canada</i><br>Tel: (902) 681-5000<br><a href=""http://www.slumberinn.ca/"">http://www.slumberinn.ca/</a>"	(902) 681-5000	http://www.slumberinn.ca/	5534 Prospect Rd, New Minas, NS B4N 3K8, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 24:00	slumber-inn.jpg
The UPS Store	45.0686995	-64.4559975	Landmark	Landmark	"<b>The UPS Store</b> — Store offering shipping, packaging, printing & other services, plus office supplies.<br><i>9049 Commercial St New Minas Plaza, New Minas, NS B4N 3E3, Canada</i><br>Tel: (902) 681-1829<br><a href=""http://theupsstore.ca/198"">http://theupsstore.ca/198</a>"	(902) 681-1829	http://theupsstore.ca/198	9049 Commercial St New Minas Plaza, New Minas, NS B4N 3E3, Canada	F: 08:30 T: 18:00	F: 08:30 T: 18:00	F: 08:30 T: 18:00	F: 08:30 T: 18:00	F: 08:30 T: 18:00	F: 10:00 T: 15:00	closed	the-ups-store.jpg
Boston Pizza	45.06814259999999	-64.4423479	Landmark	Landmark	"<b>Boston Pizza</b><br><i>9278 Commercial St, New Minas, NS B4N 3E9, Canada</i><br>Tel: (902) 678-4643<br><a href=""https://bostonpizza.com/en/locations/new-minas.html"">https://bostonpizza.com/en/locations/new-minas.html</a>"	(902) 678-4643	https://bostonpizza.com/en/locations/new-minas.html	9278 Commercial St, New Minas, NS B4N 3E9, Canada	F: 11:00 T: 00:00	F: 11:00 T: 00:00	F: 11:00 T: 00:00	F: 11:00 T: 00:00	F: 11:00 T: 01:00	F: 11:00 T: 01:00	F: 11:00 T: 00:00	boston-pizza.jpg
Sobeys New Minas	45.066241	-64.444566	Landmark	Landmark	"<b>Sobeys New Minas</b><br><i>9256 Commercial St, New Minas, NS B4N 4A9, Canada</i><br>Tel: (902) 681-3723<br><a href=""https://www.sobeys.com/stores/sobeys-new-minas/?f=789&utm_source=G&utm_medium=lpm&utm_campaign=Sobeys"">https://www.sobeys.com/stores/sobeys-new-minas/?f=789&utm_source=G&utm_medium=lpm&utm_campaign=Sobeys</a>"	(902) 681-3723	https://www.sobeys.com/stores/sobeys-new-minas/?f=789&utm_source=G&utm_medium=lpm&utm_campaign=Sobeys	9256 Commercial St, New Minas, NS B4N 4A9, Canada	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	sobeys-new-minas.jpg
Atlantic Superstore Commercial Street	45.06752	-64.45584699999999	Landmark	Landmark	"<b>Atlantic Superstore Commercial Street</b><br><i>9064 Commercial St, New Minas, NS B4N 3E4, Canada</i><br>Tel: (902) 681-0665<br><a href=""https://www.atlanticsuperstore.ca/store-locator/details/0344?utm_source=G&utm_medium=LPM&utm_campaign=Loblaws"">https://www.atlanticsuperstore.ca/store-locator/details/0344?utm_source=G&utm_medium=LPM&utm_campaign=Loblaws</a>"	(902) 681-0665	https://www.atlanticsuperstore.ca/store-locator/details/0344?utm_source=G&utm_medium=LPM&utm_campaign=Loblaws	9064 Commercial St, New Minas, NS B4N 3E4, Canada	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 22:00	F: 07:00 T: 20:00	atlantic-superstore-commercial-street.jpg
NAPA Auto Parts - NAPA New Minas	45.0705275	-64.4715512	Landmark	Landmark	"<b>NAPA Auto Parts - NAPA New Minas</b><br><i>8793 Commercial St, New Minas, NS B4N 3C4, Canada</i><br>Tel: (902) 681-8944<br><a href=""https://www.napacanada.com/en/ns/new-minas/store/1000334?utm_source=G&utm_medium=local&utm_campaign=google-local"">https://www.napacanada.com/en/ns/new-minas/store/1000334?utm_source=G&utm_medium=local&utm_campaign=google-local</a>"	(902) 681-8944	https://www.napacanada.com/en/ns/new-minas/store/1000334?utm_source=G&utm_medium=local&utm_campaign=google-local	8793 Commercial St, New Minas, NS B4N 3C4, Canada	F: 07:30 T: 17:30	F: 07:30 T: 17:30	F: 07:30 T: 17:30	F: 07:30 T: 17:30	F: 07:30 T: 17:30	F: 08:00 T: 13:00	closed	napa-auto-parts-napa-new-minas.jpg
Tim Hortons	45.0681371	-64.4556874	Landmark	Landmark	"<b>Tim Hortons</b> — Canadian chain for signature premium-blend coffee, plus light fare, pastries & breakfast sandwiches.<br><i>9061 Commercial St, New Minas, NS B4N 3E6, Canada</i><br>Tel: (902) 681-2253<br><a href=""https://locations.timhortons.ca/en/ns/new-minas/9061-commercial-st"">https://locations.timhortons.ca/en/ns/new-minas/9061-commercial-st</a>"	(902) 681-2253	https://locations.timhortons.ca/en/ns/new-minas/9061-commercial-st	9061 Commercial St, New Minas, NS B4N 3E6, Canada	closed	closed	closed	closed	closed	closed	F: 00:00 T: 24:00	tim-hortons.jpg
Greensboro Inn	45.06730169999999	-64.459344	Landmark	Landmark	"<b>Greensboro Inn</b> — Relaxed rooms in a laid-back roadside motel with a Chinese restaurant & an indoor pool.<br><i>9016 Commercial St, New Minas, NS B4N 3E2, Canada</i><br>Tel: (902) 681-3201<br><a href=""http://www.greensboromotelns.com/"">http://www.greensboromotelns.com/</a>"	(902) 681-3201	http://www.greensboromotelns.com/	9016 Commercial St, New Minas, NS B4N 3E2, Canada	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	F: 10:00 T: 20:00	greensboro-inn.jpg
